video_id,question_id,type,question_content,templ_values,question_deleted,anser,question,Quest_hindi,ans_hindi,hinglish_question
00002471,12279,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> louder than the <Object> on the <LR>?,"[""saxophone"", ""middle"", ""xylophone"", ""right""]",0,yes,Is the saxophone on the middle louder than the xylophone on the right?,क्या मध्य में सैक्सोफोन दाहिनी ओर जाइलोफोन से अधिक तेज़ है?,हाँ,kya abhi xylo phone se middle par saxophone chal raha hai ?
00001216,12280,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> louder than the <Object> on the <LR>?,"[""flute"", ""left"", ""bassoon"", ""right""]",0,yes,Is the flute on the left louder than the bassoon on the right?,क्या बायीं ओर की बांसुरी दायीं ओर के अलगोजा से अधिक ऊंची है?,हाँ,kya bason se bason se bache left par left par hai?
00000719,12281,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""bassoon""]",0,yes,Is there a bassoon sound?,क्या कोई अलगोजा ध्वनि है?,हाँ,kya bason sound hai?
00005400,12283,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""violin"", ""right"", ""banjo"", ""middle""]",0,no,Is the violin on the right more rhythmic than the banjo on the middle?,क्या दायीं ओर का वायलिन बीच के बैंजो की तुलना में अधिक लयबद्ध है?,नहीं,kya voline on the right aur laxic on the bango se middo ?
00004689,12284,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""right"", ""left""]",0,no,Is the instrument on the right louder than the instrument on the left?,क्या दाहिनी ओर का वाद्ययंत्र बायीं ओर के वाद्ययंत्र की तुलना में अधिक तेज़ है?,नहीं,kya found par the right lower par character se zyada hai ?
00007914,12286,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""accordion""]",0,yes,Is there a accordion in the entire video?,क्या पूरे वीडियो में कोई अकॉर्डियन है?,हाँ,kya entire video me koi congration hai ?
00002115,12287,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""flute"", ""left"", ""guzheng"", ""right""]",0,no,Is the flute on the left more rhythmic than the guzheng on the right?,क्या बायीं ओर की बांसुरी दायीं ओर की गुझेंग की तुलना में अधिक लयबद्ध है?,नहीं,kya guzheng se bachne wale left pehle aur smpic par hai?
00008698,12288,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""clarinet"", ""left"", ""bassoon"", ""left""]",0,no,Is the clarinet on the left more rhythmic than the bassoon on the left?,क्या बायीं ओर की शहनाई बायीं ओर के अलगोजा की तुलना में अधिक लयबद्ध है?,नहीं,kya bason se bason se bachne wale clarint par left hai ?
00000318,12289,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""banjo""]",0,yes,Is there a banjo in the entire video?,क्या पूरे वीडियो में कोई बैंजो है?,हाँ,kya entire video me koi band jo hai ?
00004058,12291,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""drum"", ""middle"", ""accordion"", ""right""]",0,yes,Is the drum on the middle more rhythmic than the accordion on the right?,क्या मध्य का ड्रम दाहिनी ओर के अकॉर्डियन की तुलना में अधिक लयबद्ध है?,हाँ,kya middle aur smpic par action se bachha hai ?
00002189,12298,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left louder than the instrument on the right?,क्या बायीं ओर का वाद्ययंत्र दाहिनी ओर के वाद्ययंत्र की तुलना में अधिक तेज़ है?,हाँ,kya leftick par use on the spant se bacha hai ?
00005597,12299,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""middle"", ""right""]",0,no,Is the instrument on the middle louder than the instrument on the right?,क्या बीच वाले वाद्ययंत्र की आवाज़ दाहिनी ओर वाले वाद्ययंत्र से ज़्यादा तेज़ है?,नहीं,kya the middle par use on the special se zyada hai ?
00007362,12300,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left more rhythmic than the instrument on the right?,क्या बायीं ओर का वाद्य दायीं ओर के वाद्य से अधिक लयबद्ध है?,हाँ,kya abhi se zyada samajh se bacha hai use pehle se zyada samay kar sakta hai ?
00007345,12302,"[""Audio-Visual"", ""Location""]",Is the <FL> sound coming from the <LR> instrument?,"[""first"", ""left""]",0,yes,Is the first sound coming from the left instrument?,क्या पहली ध्वनि बाएँ वाद्य यंत्र से आ रही है?,हाँ,kya first sound baad character se aane wala hai?
00005861,12303,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left more rhythmic than the instrument on the right?,क्या बायीं ओर का वाद्य दायीं ओर के वाद्य से अधिक लयबद्ध है?,हाँ,kya abhi se zyada samajh se bacha hai use pehle se zyada samay kar sakta hai ?
00005011,12304,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""violin"", ""left"", ""trumpet"", ""right""]",0,yes,Is the violin on the left more rhythmic than the trumpet on the right?,क्या बाईं ओर का वायलिन दाईं ओर की तुरही की तुलना में अधिक लयबद्ध है?,हाँ,kya voline on the firtion se bache se bachne wali lagta hai?
00006957,12305,"[""Visual"", ""Counting""]",Are there <Object> and <Object> instruments in the video?,"[""acoustic_guitar"", ""bassoon""]",0,yes,Are there acoustic_guitar and bassoon instruments in the video?,क्या वीडियो में ध्वनिक गिटार और बैसून वाद्ययंत्र हैं?,हाँ,kya video me acoustic_Gitar aur bassoon ke structions hai ?
00002483,12308,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""piano""]",0,yes,Is there a piano sound?,क्या कोई पियानो ध्वनि है?,हाँ,kya piano sound hai?
00003873,12311,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""left"", ""right""]",0,no,Is the instrument on the left louder than the instrument on the right?,क्या बायीं ओर का वाद्ययंत्र दाहिनी ओर के वाद्ययंत्र की तुलना में अधिक तेज़ है?,नहीं,kya leftick par use on the spant se bacha hai ?
00006710,12314,"[""Visual"", ""Counting""]",Are there <Object> and <Object> instruments in the video?,"[""violin"", ""accordion""]",0,yes,Are there violin and accordion instruments in the video?,क्या वीडियो में वायलिन और अकॉर्डियन वाद्ययंत्र हैं?,हाँ,kya video me voline aur adultion stants hai?
00000128,12322,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left louder than the instrument on the right?,क्या बायीं ओर का वाद्ययंत्र दाहिनी ओर के वाद्ययंत्र की तुलना में अधिक तेज़ है?,हाँ,kya leftick par use on the spant se bacha hai ?
00007388,12323,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""ukulele"", ""banjo""]",0,yes,Are there ukulele and banjo sound? ,क्या यूकुलेले और बैंजो ध्वनि हैं?,हाँ,kya ukulee aur bango sound hai?
00002263,12324,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""clarinet""]",0,yes,Is there a clarinet sound?,क्या शहनाई की ध्वनि है?,हाँ,kya koi clarint sound hai?
00001047,12326,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""violin""]",0,yes,Is there a violin in the entire video?,क्या पूरे वीडियो में कोई वायलिन है?,हाँ,kya entire video me Goline mein hai?
00008370,12328,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""trumpet""]",0,yes,Is there a trumpet sound?,क्या कोई तुरही की ध्वनि है?,हाँ,kya koi rush sound hai?
00007955,12335,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left more rhythmic than the instrument on the right?,क्या बायीं ओर का वाद्य दायीं ओर के वाद्य से अधिक लयबद्ध है?,हाँ,kya abhi se zyada samajh se bacha hai use pehle se zyada samay kar sakta hai ?
